CACM-1961	0.0
CACM-1368	0.0
CACM-2430	0.0
CACM-0320	0.0
CACM-2720	0.0
CACM-1143	0.0
CACM-2685	0.0
CACM-1856	0.0
CACM-3156	0.1111111111111111
CACM-1725	0.1
CACM-1424	0.09090909090909091
CACM-0950	0.08333333333333333
CACM-1948	0.07692307692307693
CACM-2790	0.07142857142857142
CACM-2076	0.06666666666666667
CACM-2189	0.0625
CACM-2200	0.058823529411764705
CACM-2975	0.05555555555555555
CACM-2580	0.05263157894736842
CACM-2216	0.05
CACM-1806	0.047619047619047616
CACM-1566	0.045454545454545456
CACM-1603	0.043478260869565216
CACM-2333	0.041666666666666664
CACM-0335	0.04
CACM-1911	0.038461538461538464
CACM-2649	0.037037037037037035
CACM-1888	0.03571428571428571
CACM-1266	0.034482758620689655
CACM-2326	0.03333333333333333
CACM-3084	0.03225806451612903
CACM-2714	0.0625
CACM-2342	0.06060606060606061
CACM-1925	0.058823529411764705
CACM-1262	0.05714285714285714
CACM-2924	0.05555555555555555
CACM-2973	0.05405405405405406
CACM-2560	0.05263157894736842
CACM-2809	0.05128205128205128
CACM-1595	0.05
CACM-2327	0.04878048780487805
CACM-1933	0.047619047619047616
CACM-3175	0.046511627906976744
CACM-2700	0.045454545454545456
CACM-2709	0.044444444444444446
CACM-1158	0.043478260869565216
CACM-2134	0.0425531914893617
CACM-2469	0.041666666666666664
CACM-2227	0.04081632653061224
CACM-2795	0.04
CACM-2266	0.0392156862745098
CACM-0252	0.038461538461538464
CACM-2515	0.03773584905660377
CACM-2785	0.037037037037037035
CACM-1887	0.03636363636363636
CACM-2232	0.03571428571428571
CACM-2484	0.03508771929824561
CACM-2648	0.034482758620689655
CACM-2289	0.05084745762711865
CACM-2346	0.05
CACM-3059	0.04918032786885246
CACM-1648	0.04838709677419355
CACM-2898	0.047619047619047616
CACM-2401	0.046875
CACM-0678	0.046153846153846156
CACM-2596	0.045454545454545456
CACM-1302	0.04477611940298507
CACM-3075	0.058823529411764705
CACM-1664	0.057971014492753624
CACM-0141	0.05714285714285714
CACM-0392	0.056338028169014086
CACM-1382	0.05555555555555555
CACM-2918	0.0547945205479452
CACM-2896	0.05405405405405406
CACM-1795	0.05333333333333334
CACM-1309	0.05263157894736842
CACM-2057	0.05194805194805195
CACM-1409	0.05128205128205128
CACM-2895	0.05063291139240506
CACM-2323	0.05
CACM-2702	0.04938271604938271
CACM-1048	0.04878048780487805
CACM-1828	0.04819277108433735
CACM-2598	0.047619047619047616
CACM-2195	0.047058823529411764
CACM-1870	0.046511627906976744
CACM-2557	0.04597701149425287
CACM-2054	0.045454545454545456
CACM-2851	0.0449438202247191
CACM-2570	0.044444444444444446
CACM-2175	0.04395604395604396
CACM-2622	0.043478260869565216
CACM-1101	0.043010752688172046
CACM-1569	0.0425531914893617
CACM-1601	0.05263157894736842
CACM-1957	0.052083333333333336
CACM-2121	0.05154639175257732
CACM-1934	0.05102040816326531
CACM-1792	0.050505050505050504
CACM-0940	0.05
