CACM-2967	0.0
CACM-3087	0.037037037037037035
CACM-2882	0.07407407407407407
CACM-2311	0.07407407407407407
CACM-3026	0.07407407407407407
CACM-3136	0.07407407407407407
CACM-2876	0.07407407407407407
CACM-3025	0.07407407407407407
CACM-1518	0.07407407407407407
CACM-2424	0.07407407407407407
CACM-2817	0.1111111111111111
CACM-2516	0.14814814814814814
CACM-1750	0.14814814814814814
CACM-2812	0.14814814814814814
CACM-2151	0.14814814814814814
CACM-2957	0.18518518518518517
CACM-3089	0.18518518518518517
CACM-2888	0.18518518518518517
CACM-2816	0.2222222222222222
CACM-2976	0.25925925925925924
CACM-3049	0.25925925925925924
CACM-2716	0.2962962962962963
CACM-1409	0.2962962962962963
CACM-2928	0.2962962962962963
CACM-3164	0.2962962962962963
CACM-3137	0.3333333333333333
CACM-1754	0.3333333333333333
CACM-2718	0.37037037037037035
CACM-1844	0.37037037037037035
CACM-3142	0.37037037037037035
CACM-1774	0.37037037037037035
CACM-1199	0.37037037037037035
CACM-2988	0.37037037037037035
CACM-3092	0.37037037037037035
CACM-2625	0.37037037037037035
CACM-2298	0.37037037037037035
CACM-2358	0.37037037037037035
CACM-0322	0.37037037037037035
CACM-1572	0.37037037037037035
CACM-2738	0.37037037037037035
CACM-3127	0.37037037037037035
CACM-0698	0.37037037037037035
CACM-2964	0.4074074074074074
CACM-1752	0.4074074074074074
CACM-1324	0.4074074074074074
CACM-2959	0.4444444444444444
CACM-2016	0.4444444444444444
CACM-2138	0.4444444444444444
CACM-2198	0.48148148148148145
CACM-2715	0.5185185185185185
CACM-2375	0.5185185185185185
CACM-2277	0.5185185185185185
CACM-3058	0.5185185185185185
CACM-3011	0.5185185185185185
CACM-2188	0.5185185185185185
CACM-0695	0.5185185185185185
CACM-1165	0.5185185185185185
CACM-1526	0.5185185185185185
CACM-2380	0.5185185185185185
CACM-2710	0.5555555555555556
CACM-2491	0.5555555555555556
CACM-1748	0.5555555555555556
CACM-2377	0.5925925925925926
CACM-2002	0.5925925925925926
CACM-0595	0.5925925925925926
CACM-1959	0.5925925925925926
CACM-3158	0.5925925925925926
CACM-1808	0.5925925925925926
CACM-2069	0.5925925925925926
CACM-3059	0.5925925925925926
CACM-3070	0.5925925925925926
CACM-2926	0.5925925925925926
CACM-0618	0.5925925925925926
CACM-1829	0.5925925925925926
CACM-2634	0.5925925925925926
CACM-2869	0.5925925925925926
CACM-1325	0.5925925925925926
CACM-2951	0.5925925925925926
CACM-2308	0.5925925925925926
CACM-2846	0.5925925925925926
CACM-2106	0.5925925925925926
CACM-2372	0.5925925925925926
CACM-0397	0.5925925925925926
CACM-2852	0.5925925925925926
CACM-3017	0.5925925925925926
CACM-1695	0.5925925925925926
CACM-1747	0.5925925925925926
CACM-0963	0.5925925925925926
CACM-2577	0.5925925925925926
CACM-2479	0.5925925925925926
CACM-3056	0.5925925925925926
CACM-2740	0.5925925925925926
CACM-1912	0.5925925925925926
CACM-1910	0.5925925925925926
CACM-2321	0.5925925925925926
CACM-3090	0.5925925925925926
CACM-3028	0.5925925925925926
CACM-2689	0.5925925925925926
CACM-2522	0.5925925925925926
CACM-2342	0.5925925925925926
